team,mp,fg,fga,fg%,3p,3pa,3p%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,+/-,team_opp,mp_opp,fg_opp,fga_opp,fg%_opp,3p_opp,3pa_opp,3p%_opp,ft_opp,fta_opp,ft%_opp,orb_opp,drb_opp,trb_opp,ast_opp,stl_opp,blk_opp,tov_opp,pf_opp,pts_opp,+/-_opp,date,won
BOS,240,38,89,0.427,12,44,0.273,13,18,0.722,12,39,51,25,6,4,7,11,101,,SAC,240,38,99,0.384,17,51,0.333,7,13,0.538,15,39,54,21,4,3,7,15,100,,2024-04-05,1.0
NYK,240,36,83,0.434,10,29,0.345,18,24,0.75,9,29,38,22,9,2,17,15,100,,CHI,240,44,93,0.473,7,23,0.304,13,16,0.813,19,38,57,27,11,5,16,19,108,,2024-04-05,0.0
CHI,240,44,93,0.473,7,23,0.304,13,16,0.813,19,38,57,27,11,5,16,19,108,,NYK,240,36,83,0.434,10,29,0.345,18,24,0.75,9,29,38,22,9,2,17,15,100,,2024-04-05,1.0
MIA,240,44,89,0.494,13,36,0.361,18,21,0.857,8,40,48,27,8,4,9,18,119,,HOU,240,34,90,0.378,14,44,0.318,22,25,0.88,12,33,45,25,7,2,9,13,104,,2024-04-05,1.0
HOU,240,34,90,0.378,14,44,0.318,22,25,0.88,12,33,45,25,7,2,9,13,104,,MIA,240,44,89,0.494,13,36,0.361,18,21,0.857,8,40,48,27,8,4,9,18,119,,2024-04-05,0.0
DET,240,32,79,0.405,8,30,0.267,18,24,0.75,10,28,38,22,13,4,17,14,90,,MEM,240,42,90,0.467,10,31,0.323,14,16,0.875,15,34,49,24,13,7,20,14,108,,2024-04-05,0.0
MEM,240,42,90,0.467,10,31,0.323,14,16,0.875,15,34,49,24,13,7,20,14,108,,DET,240,32,79,0.405,8,30,0.267,18,24,0.75,10,28,38,22,13,4,17,14,90,,2024-04-05,1.0
TOR,240,36,79,0.456,14,36,0.389,31,36,0.861,9,38,47,24,9,3,16,18,117,,MIL,240,41,94,0.436,12,42,0.286,17,21,0.81,12,33,45,21,8,6,13,24,111,,2024-04-05,1.0
MIL,240,41,94,0.436,12,42,0.286,17,21,0.81,12,33,45,21,8,6,13,24,111,,TOR,240,36,79,0.456,14,36,0.389,31,36,0.861,9,38,47,24,9,3,16,18,117,,2024-04-05,0.0
SAS,240,42,83,0.506,17,46,0.37,10,13,0.769,6,28,34,34,9,8,16,13,111,,NOP,240,44,86,0.512,9,29,0.31,12,12,1.0,11,30,41,28,11,2,17,17,109,,2024-04-05,1.0
NOP,240,44,86,0.512,9,29,0.31,12,12,1.0,11,30,41,28,11,2,17,17,109,,SAS,240,42,83,0.506,17,46,0.37,10,13,0.769,6,28,34,34,9,8,16,13,111,,2024-04-05,0.0
GSW,240,41,93,0.441,12,35,0.343,12,18,0.667,11,33,44,27,12,5,15,19,106,,DAL,240,40,84,0.476,12,34,0.353,16,21,0.762,8,33,41,30,9,9,17,17,108,,2024-04-05,0.0
DAL,240,40,84,0.476,12,34,0.353,16,21,0.762,8,33,41,30,9,9,17,17,108,,GSW,240,41,93,0.441,12,35,0.343,12,18,0.667,11,33,44,27,12,5,15,19,106,,2024-04-05,1.0
MIN,240,33,85,0.388,10,29,0.345,11,14,0.786,8,36,44,23,9,6,18,20,87,,PHO,240,33,76,0.434,9,26,0.346,22,29,0.759,7,42,49,29,12,3,18,19,97,,2024-04-05,0.0
PHO,240,33,76,0.434,9,26,0.346,22,29,0.759,7,42,49,29,12,3,18,19,97,,MIN,240,33,85,0.388,10,29,0.345,11,14,0.786,8,36,44,23,9,6,18,20,87,,2024-04-05,1.0
UTA,240,35,91,0.385,9,30,0.3,23,29,0.793,14,29,43,20,11,4,15,16,102,,LAC,240,51,91,0.56,13,35,0.371,16,18,0.889,8,43,51,32,9,4,14,22,131,,2024-04-05,0.0
LAC,240,51,91,0.56,13,35,0.371,16,18,0.889,8,43,51,32,9,4,14,22,131,,UTA,240,35,91,0.385,9,30,0.3,23,29,0.793,14,29,43,20,11,4,15,16,102,,2024-04-05,1.0
CLE,240,39,90,0.433,11,35,0.314,8,12,0.667,11,29,40,24,11,3,18,11,97,,LAL,240,45,80,0.563,16,37,0.432,10,16,0.625,6,34,40,30,11,11,17,12,116,,2024-04-06,0.0
LAL,240,45,80,0.563,16,37,0.432,10,16,0.625,6,34,40,30,11,11,17,12,116,,CLE,240,39,90,0.433,11,35,0.314,8,12,0.667,11,29,40,24,11,3,18,11,97,,2024-04-06,1.0
DET,240,42,92,0.457,17,39,0.436,2,4,0.5,5,23,28,25,9,2,7,24,103,,BRK,240,38,73,0.521,11,27,0.407,26,33,0.788,11,37,48,20,3,7,18,11,113,,2024-04-06,0.0
BRK,240,38,73,0.521,11,27,0.407,26,33,0.788,11,37,48,20,3,7,18,11,113,,DET,240,42,92,0.457,17,39,0.436,2,4,0.5,5,23,28,25,9,2,7,24,103,,2024-04-06,1.0
PHI,240,41,79,0.519,16,39,0.41,18,23,0.783,9,32,41,27,12,9,19,22,116,,MEM,240,36,87,0.414,9,26,0.346,15,21,0.714,15,29,44,21,9,2,18,18,96,,2024-04-06,1.0
MEM,240,36,87,0.414,9,26,0.346,15,21,0.714,15,29,44,21,9,2,18,18,96,,PHI,240,41,79,0.519,16,39,0.41,18,23,0.783,9,32,41,27,12,9,19,22,116,,2024-04-06,0.0
ATL,240,37,87,0.425,12,37,0.324,24,29,0.828,11,27,38,30,8,2,16,18,110,,DEN,240,53,88,0.602,23,41,0.561,13,16,0.813,6,41,47,38,9,7,15,21,142,,2024-04-06,0.0
DEN,240,53,88,0.602,23,41,0.561,13,16,0.813,6,41,47,38,9,7,15,21,142,,ATL,240,37,87,0.425,12,37,0.324,24,29,0.828,11,27,38,30,8,2,16,18,110,,2024-04-06,1.0
HOU,265,46,93,0.495,17,41,0.415,27,35,0.771,4,28,32,31,11,6,10,34,136,,DAL,265,46,85,0.541,15,39,0.385,40,45,0.889,6,41,47,21,4,6,17,26,147,,2024-04-07,0.0
DAL,265,46,85,0.541,15,39,0.385,40,45,0.889,6,41,47,21,4,6,17,26,147,,HOU,265,46,93,0.495,17,41,0.415,27,35,0.771,4,28,32,31,11,6,10,34,136,,2024-04-07,1.0
CLE,240,42,88,0.477,11,30,0.367,23,27,0.852,7,29,36,27,10,2,11,16,118,,LAC,240,41,84,0.488,14,35,0.4,24,24,1.0,11,37,48,26,5,2,15,22,120,,2024-04-07,0.0
LAC,240,41,84,0.488,14,35,0.4,24,24,1.0,11,37,48,26,5,2,15,22,120,,CLE,240,42,88,0.477,11,30,0.367,23,27,0.852,7,29,36,27,10,2,11,16,118,,2024-04-07,1.0
MIA,240,39,84,0.464,8,27,0.296,29,32,0.906,8,31,39,21,3,2,7,22,115,,IND,240,44,86,0.512,9,32,0.281,20,21,0.952,4,33,37,27,4,6,6,24,117,,2024-04-07,0.0
IND,240,44,86,0.512,9,32,0.281,20,21,0.952,4,33,37,27,4,6,6,24,117,,MIA,240,39,84,0.464,8,27,0.296,29,32,0.906,8,31,39,21,3,2,7,22,115,,2024-04-07,1.0
POR,240,40,102,0.392,14,38,0.368,13,13,1.0,22,31,53,26,8,2,14,12,107,,BOS,240,49,87,0.563,16,38,0.421,10,13,0.769,5,35,40,34,11,8,12,12,124,,2024-04-07,0.0
BOS,240,49,87,0.563,16,38,0.421,10,13,0.769,5,35,40,34,11,8,12,12,124,,POR,240,40,102,0.392,14,38,0.368,13,13,1.0,22,31,53,26,8,2,14,12,107,,2024-04-07,1.0
OKC,240,45,87,0.517,18,36,0.5,13,17,0.765,10,26,36,33,14,4,16,17,121,,CHO,240,45,83,0.542,17,40,0.425,11,14,0.786,7,29,36,29,12,9,18,14,118,,2024-04-07,1.0
CHO,240,45,83,0.542,17,40,0.425,11,14,0.786,7,29,36,29,12,9,18,14,118,,OKC,240,45,87,0.517,18,36,0.5,13,17,0.765,10,26,36,33,14,4,16,17,121,,2024-04-07,0.0
CHI,240,38,75,0.507,6,20,0.3,16,22,0.727,8,29,37,20,7,5,21,17,98,,ORL,240,42,90,0.467,11,34,0.324,18,19,0.947,10,30,40,24,12,4,10,17,113,,2024-04-07,0.0
ORL,240,42,90,0.467,11,34,0.324,18,19,0.947,10,30,40,24,12,4,10,17,113,,CHI,240,38,75,0.507,6,20,0.3,16,22,0.727,8,29,37,20,7,5,21,17,98,,2024-04-07,1.0
NOP,240,40,85,0.471,16,39,0.41,17,19,0.895,8,34,42,26,8,7,12,17,113,,PHO,240,39,87,0.448,14,39,0.359,13,14,0.929,9,29,38,30,7,8,15,17,105,,2024-04-07,1.0
PHO,240,39,87,0.448,14,39,0.359,13,14,0.929,9,29,38,30,7,8,15,17,105,,NOP,240,40,85,0.471,16,39,0.41,17,19,0.895,8,34,42,26,8,7,12,17,113,,2024-04-07,0.0
WAS,240,42,89,0.472,16,40,0.4,22,30,0.733,8,35,43,29,9,11,15,25,122,,TOR,240,49,96,0.51,11,31,0.355,21,28,0.75,8,41,49,33,9,4,13,26,130,,2024-04-07,0.0
TOR,240,49,96,0.51,11,31,0.355,21,28,0.75,8,41,49,33,9,4,13,26,130,,WAS,240,42,89,0.472,16,40,0.4,22,30,0.733,8,35,43,29,9,11,15,25,122,,2024-04-07,1.0
NYK,240,45,92,0.489,14,29,0.483,18,22,0.818,13,28,41,25,9,6,5,22,122,,MIL,240,35,75,0.467,12,34,0.353,27,32,0.844,9,29,38,27,3,7,14,16,109,,2024-04-07,1.0
MIL,240,35,75,0.467,12,34,0.353,27,32,0.844,9,29,38,27,3,7,14,16,109,,NYK,240,45,92,0.489,14,29,0.483,18,22,0.818,13,28,41,25,9,6,5,22,122,,2024-04-07,0.0
PHI,290,52,114,0.456,12,39,0.308,17,19,0.895,8,38,46,31,15,3,10,20,133,,SAS,290,44,98,0.449,16,44,0.364,22,26,0.846,14,45,59,31,5,11,25,17,126,,2024-04-07,1.0
SAS,290,44,98,0.449,16,44,0.364,22,26,0.846,14,45,59,31,5,11,25,17,126,,PHI,290,52,114,0.456,12,39,0.308,17,19,0.895,8,38,46,31,15,3,10,20,133,,2024-04-07,0.0
SAC,240,40,94,0.426,15,48,0.313,12,16,0.75,11,43,54,31,8,12,9,17,107,,BRK,240,30,86,0.349,7,30,0.233,10,13,0.769,7,39,46,17,5,5,16,14,77,,2024-04-07,1.0
BRK,240,30,86,0.349,7,30,0.233,10,13,0.769,7,39,46,17,5,5,16,14,77,,SAC,240,40,94,0.426,15,48,0.313,12,16,0.75,11,43,54,31,8,12,9,17,107,,2024-04-07,0.0
UTA,240,39,83,0.47,15,35,0.429,17,21,0.81,6,23,29,21,4,6,11,9,110,,GSW,240,49,92,0.533,14,35,0.4,6,6,1.0,11,36,47,32,9,8,13,19,118,,2024-04-07,0.0
GSW,240,49,92,0.533,14,35,0.4,6,6,1.0,11,36,47,32,9,8,13,19,118,,UTA,240,39,83,0.47,15,35,0.429,17,21,0.81,6,23,29,21,4,6,11,9,110,,2024-04-07,1.0
MIN,240,50,97,0.515,15,39,0.385,12,14,0.857,13,33,46,29,12,3,14,20,127,,LAL,240,39,84,0.464,11,31,0.355,28,32,0.875,10,31,41,27,10,2,15,14,117,,2024-04-07,1.0
LAL,240,39,84,0.464,11,31,0.355,28,32,0.875,10,31,41,27,10,2,15,14,117,,MIN,240,50,97,0.515,15,39,0.385,12,14,0.857,13,33,46,29,12,3,14,20,127,,2024-04-07,0.0
DAL,240,50,93,0.538,17,50,0.34,13,20,0.65,16,39,55,35,6,7,14,19,130,,CHO,240,39,89,0.438,10,32,0.313,16,21,0.762,8,31,39,24,8,3,11,16,104,,2024-04-09,1.0
CHO,240,39,89,0.438,10,32,0.313,16,21,0.762,8,31,39,24,8,3,11,16,104,,DAL,240,50,93,0.538,17,50,0.34,13,20,0.65,16,39,55,35,6,7,14,19,130,,2024-04-09,0.0
DET,240,34,84,0.405,14,30,0.467,20,24,0.833,9,35,44,20,3,5,16,17,102,,PHI,240,44,98,0.449,13,37,0.351,19,23,0.826,16,35,51,29,11,8,7,18,120,,2024-04-09,0.0
PHI,240,44,98,0.449,13,37,0.351,19,23,0.826,16,35,51,29,11,8,7,18,120,,DET,240,34,84,0.405,14,30,0.467,20,24,0.833,9,35,44,20,3,5,16,17,102,,2024-04-09,1.0
IND,240,54,99,0.545,16,45,0.356,16,23,0.696,15,29,44,33,9,8,13,23,140,,TOR,240,47,94,0.5,5,21,0.238,24,33,0.727,16,24,40,21,8,6,15,20,123,,2024-04-09,1.0
TOR,240,47,94,0.5,5,21,0.238,24,33,0.727,16,24,40,21,8,6,15,20,123,,IND,240,54,99,0.545,16,45,0.356,16,23,0.696,15,29,44,33,9,8,13,23,140,,2024-04-09,0.0
MIA,290,42,88,0.477,18,45,0.4,15,21,0.714,5,41,46,29,8,3,18,16,117,,ATL,290,45,113,0.398,10,46,0.217,11,14,0.786,17,42,59,28,13,2,15,23,111,,2024-04-09,1.0
ATL,290,45,113,0.398,10,46,0.217,11,14,0.786,17,42,59,28,13,2,15,23,111,,MIA,290,42,88,0.477,18,45,0.4,15,21,0.714,5,41,46,29,8,3,18,16,117,,2024-04-09,0.0
BOS,240,37,93,0.398,17,52,0.327,0,0,,12,26,38,27,11,4,12,8,91,,MIL,240,43,81,0.531,17,36,0.472,1,2,0.5,10,39,49,29,6,5,16,4,104,,2024-04-09,0.0
MIL,240,43,81,0.531,17,36,0.472,1,2,0.5,10,39,49,29,6,5,16,4,104,,BOS,240,37,93,0.398,17,52,0.327,0,0,,12,26,38,27,11,4,12,8,91,,2024-04-09,1.0
NYK,240,46,83,0.554,17,36,0.472,19,20,0.95,6,25,31,31,6,4,10,15,128,,CHI,240,47,88,0.534,10,28,0.357,13,19,0.684,12,27,39,20,4,5,9,18,117,,2024-04-09,1.0
CHI,240,47,88,0.534,10,28,0.357,13,19,0.684,12,27,39,20,4,5,9,18,117,,NYK,240,46,83,0.554,17,36,0.472,19,20,0.95,6,25,31,31,6,4,10,15,128,,2024-04-09,0.0
ORL,240,39,86,0.453,7,24,0.292,21,23,0.913,10,32,42,23,9,6,14,15,106,,HOU,240,45,86,0.523,15,35,0.429,13,18,0.722,6,31,37,29,8,7,12,21,118,,2024-04-09,0.0
HOU,240,45,86,0.523,15,35,0.429,13,18,0.722,6,31,37,29,8,7,12,21,118,,ORL,240,39,86,0.453,7,24,0.292,21,23,0.913,10,32,42,23,9,6,14,15,106,,2024-04-09,1.0
SAS,240,42,87,0.483,10,40,0.25,8,8,1.0,10,41,51,30,5,11,16,12,102,,MEM,240,36,104,0.346,6,30,0.2,9,11,0.818,17,32,49,21,10,5,7,13,87,,2024-04-09,1.0
MEM,240,36,104,0.346,6,30,0.2,9,11,0.818,17,32,49,21,10,5,7,13,87,,SAS,240,42,87,0.483,10,40,0.25,8,8,1.0,10,41,51,30,5,11,16,12,102,,2024-04-09,0.0
WAS,240,44,89,0.494,20,43,0.465,13,17,0.765,7,34,41,26,5,4,13,22,121,,MIN,240,43,90,0.478,18,41,0.439,26,32,0.813,10,34,44,30,9,8,8,14,130,,2024-04-09,0.0
MIN,240,43,90,0.478,18,41,0.439,26,32,0.813,10,34,44,30,9,8,8,14,130,,WAS,240,44,89,0.494,20,43,0.465,13,17,0.765,7,34,41,26,5,4,13,22,121,,2024-04-09,1.0
SAC,240,33,96,0.344,20,58,0.345,19,26,0.731,21,35,56,23,8,4,17,22,105,,OKC,240,39,80,0.488,11,30,0.367,23,31,0.742,6,36,42,21,11,8,13,18,112,,2024-04-09,0.0
OKC,240,39,80,0.488,11,30,0.367,23,31,0.742,6,36,42,21,11,8,13,18,112,,SAC,240,33,96,0.344,20,58,0.345,19,26,0.731,21,35,56,23,8,4,17,22,105,,2024-04-09,1.0
DEN,240,46,94,0.489,14,37,0.378,5,11,0.455,13,30,43,30,12,12,9,10,111,,UTA,240,36,91,0.396,10,31,0.323,13,13,1.0,11,33,44,19,5,2,14,9,95,,2024-04-09,1.0
UTA,240,36,91,0.396,10,31,0.323,13,13,1.0,11,33,44,19,5,2,14,9,95,,DEN,240,46,94,0.489,14,37,0.378,5,11,0.455,13,30,43,30,12,12,9,10,111,,2024-04-09,0.0
GSW,240,47,80,0.588,26,41,0.634,14,21,0.667,4,38,42,37,3,12,15,17,134,,LAL,240,44,96,0.458,12,35,0.343,20,24,0.833,10,30,40,31,8,3,7,14,120,,2024-04-09,1.0
LAL,240,44,96,0.458,12,35,0.343,20,24,0.833,10,30,40,31,8,3,7,14,120,,GSW,240,47,80,0.588,26,41,0.634,14,21,0.667,4,38,42,37,3,12,15,17,134,,2024-04-09,0.0
LAC,240,41,87,0.471,12,26,0.462,11,11,1.0,10,53,63,28,5,3,18,22,105,,PHO,240,30,89,0.337,8,35,0.229,24,28,0.857,8,30,38,17,16,7,8,13,92,,2024-04-09,1.0
PHO,240,30,89,0.337,8,35,0.229,24,28,0.857,8,30,38,17,16,7,8,13,92,,LAC,240,41,87,0.471,12,26,0.462,11,11,1.0,10,53,63,28,5,3,18,22,105,,2024-04-09,0.0
NOP,240,36,87,0.414,11,36,0.306,27,29,0.931,13,32,45,25,13,2,9,9,110,,POR,240,40,85,0.471,13,38,0.342,7,8,0.875,13,34,47,28,3,3,21,19,100,,2024-04-09,1.0
POR,240,40,85,0.471,13,38,0.342,7,8,0.875,13,34,47,28,3,3,21,19,100,,NOP,240,36,87,0.414,11,36,0.306,27,29,0.931,13,32,45,25,13,2,9,9,110,,2024-04-09,0.0
MEM,240,33,84,0.393,14,32,0.438,18,19,0.947,10,34,44,21,10,10,13,21,98,,CLE,240,37,82,0.451,15,37,0.405,21,29,0.724,12,35,47,27,11,10,13,15,110,,2024-04-10,0.0
CLE,240,37,82,0.451,15,37,0.405,21,29,0.724,12,35,47,27,11,10,13,15,110,,MEM,240,33,84,0.393,14,32,0.438,18,19,0.947,10,34,44,21,10,10,13,21,98,,2024-04-10,1.0
CHO,240,40,79,0.506,14,36,0.389,21,22,0.955,5,28,33,25,11,2,13,18,115,,ATL,240,43,82,0.524,18,40,0.45,10,16,0.625,7,31,38,35,7,2,16,20,114,,2024-04-10,1.0
ATL,240,43,82,0.524,18,40,0.45,10,16,0.625,7,31,38,35,7,2,16,20,114,,CHO,240,40,79,0.506,14,36,0.389,21,22,0.955,5,28,33,25,11,2,13,18,115,,2024-04-10,0.0
TOR,240,35,94,0.372,16,40,0.4,16,18,0.889,15,30,45,19,8,5,9,22,102,,BRK,240,38,86,0.442,11,36,0.306,19,24,0.792,14,42,56,25,4,15,13,16,106,,2024-04-10,0.0
BRK,240,38,86,0.442,11,36,0.306,19,24,0.792,14,42,56,25,4,15,13,16,106,,TOR,240,35,94,0.372,16,40,0.4,16,18,0.889,15,30,45,19,8,5,9,22,102,,2024-04-10,1.0
DAL,240,43,87,0.494,15,44,0.341,10,13,0.769,8,31,39,27,8,8,7,13,111,,MIA,240,33,81,0.407,13,30,0.433,13,13,1.0,12,34,46,22,3,1,15,16,92,,2024-04-10,1.0
MIA,240,33,81,0.407,13,30,0.433,13,13,1.0,12,34,46,22,3,1,15,16,92,,DAL,240,43,87,0.494,15,44,0.341,10,13,0.769,8,31,39,27,8,8,7,13,111,,2024-04-10,0.0
ORL,240,36,78,0.462,11,30,0.367,16,23,0.696,5,29,34,19,6,1,15,15,99,,MIL,240,43,84,0.512,15,40,0.375,16,20,0.8,10,33,43,27,9,4,12,20,117,,2024-04-10,0.0
MIL,240,43,84,0.512,15,40,0.375,16,20,0.8,10,33,43,27,9,4,12,20,117,,ORL,240,36,78,0.462,11,30,0.367,16,23,0.696,5,29,34,19,6,1,15,15,99,,2024-04-10,1.0
SAS,240,32,96,0.333,9,40,0.225,16,20,0.8,4,43,47,24,8,4,15,14,89,,OKC,240,47,101,0.465,16,38,0.421,17,21,0.81,7,55,62,33,12,6,12,16,127,,2024-04-10,0.0
OKC,240,47,101,0.465,16,38,0.421,17,21,0.81,7,55,62,33,12,6,12,16,127,,SAS,240,32,96,0.333,9,40,0.225,16,20,0.8,4,43,47,24,8,4,15,14,89,,2024-04-10,1.0
MIN,240,41,82,0.5,13,30,0.433,12,21,0.571,9,26,35,23,9,5,9,21,107,,DEN,240,46,83,0.554,11,25,0.44,13,23,0.565,11,33,44,31,7,8,13,21,116,,2024-04-10,0.0
DEN,240,46,83,0.554,11,25,0.44,13,23,0.565,11,33,44,31,7,8,13,21,116,,MIN,240,41,82,0.5,13,30,0.433,12,21,0.571,9,26,35,23,9,5,9,21,107,,2024-04-10,1.0
PHO,240,46,95,0.484,18,50,0.36,14,15,0.933,9,39,48,29,8,6,13,13,124,,LAC,240,44,95,0.463,12,36,0.333,8,10,0.8,9,35,44,23,9,3,12,13,108,,2024-04-10,1.0
LAC,240,44,95,0.463,12,36,0.333,8,10,0.8,9,35,44,23,9,3,12,13,108,,PHO,240,46,95,0.484,18,50,0.36,14,15,0.933,9,39,48,29,8,6,13,13,124,,2024-04-10,0.0
CHI,240,51,96,0.531,14,36,0.389,11,15,0.733,11,31,42,28,14,5,8,15,127,,DET,240,38,77,0.494,14,35,0.4,15,23,0.652,7,31,38,27,4,2,20,12,105,,2024-04-11,1.0
DET,240,38,77,0.494,14,35,0.4,15,23,0.652,7,31,38,27,4,2,20,12,105,,CHI,240,51,96,0.531,14,36,0.389,11,15,0.733,11,31,42,28,14,5,8,15,127,,2024-04-11,0.0
NYK,240,49,99,0.495,14,36,0.389,6,10,0.6,17,35,52,24,7,4,12,12,118,,BOS,240,40,86,0.465,16,42,0.381,13,16,0.813,10,26,36,25,7,12,12,16,109,,2024-04-11,1.0
BOS,240,40,86,0.465,16,42,0.381,13,16,0.813,10,26,36,25,7,12,12,16,109,,NYK,240,49,99,0.495,14,36,0.389,6,10,0.6,17,35,52,24,7,4,12,12,118,,2024-04-11,0.0
HOU,240,40,95,0.421,21,47,0.447,20,22,0.909,16,23,39,22,8,6,10,18,121,,UTA,240,44,87,0.506,14,39,0.359,22,27,0.815,15,34,49,27,8,7,14,20,124,,2024-04-11,0.0
UTA,240,44,87,0.506,14,39,0.359,22,27,0.815,15,34,49,27,8,7,14,20,124,,HOU,240,40,95,0.421,21,47,0.447,20,22,0.909,16,23,39,22,8,6,10,18,121,,2024-04-11,1.0
GSW,240,36,77,0.468,12,35,0.343,16,20,0.8,10,36,46,24,8,13,16,18,100,,POR,240,35,97,0.361,8,34,0.235,14,17,0.824,20,29,49,22,9,3,12,18,92,,2024-04-11,1.0
POR,240,35,97,0.361,8,34,0.235,14,17,0.824,20,29,49,22,9,3,12,18,92,,GSW,240,36,77,0.468,12,35,0.343,16,20,0.8,10,36,46,24,8,13,16,18,100,,2024-04-11,0.0
NOP,240,49,86,0.57,22,40,0.55,15,18,0.833,5,35,40,35,7,2,13,16,135,,SAC,240,46,84,0.548,16,38,0.421,15,20,0.75,5,27,32,26,7,0,14,17,123,,2024-04-11,1.0
SAC,240,46,84,0.548,16,38,0.421,15,20,0.75,5,27,32,26,7,0,14,17,123,,NOP,240,49,86,0.57,22,40,0.55,15,18,0.833,5,35,40,35,7,2,13,16,135,,2024-04-11,0.0
ORL,240,43,95,0.453,8,27,0.296,19,25,0.76,10,35,45,25,7,7,11,21,113,,PHI,240,42,88,0.477,18,37,0.486,23,28,0.821,8,36,44,22,6,6,11,20,125,,2024-04-12,0.0
PHI,240,42,88,0.477,18,37,0.486,23,28,0.821,8,36,44,22,6,6,11,20,125,,ORL,240,43,95,0.453,8,27,0.296,19,25,0.76,10,35,45,25,7,7,11,21,113,,2024-04-12,1.0
CHI,240,48,98,0.49,14,35,0.4,19,28,0.679,17,39,56,28,9,6,13,25,129,,WAS,240,45,86,0.523,18,43,0.419,19,29,0.655,4,35,39,32,6,5,12,22,127,,2024-04-12,1.0
WAS,240,45,86,0.523,18,43,0.419,19,29,0.655,4,35,39,32,6,5,12,22,127,,CHI,240,48,98,0.49,14,35,0.4,19,28,0.679,17,39,56,28,9,6,13,25,129,,2024-04-12,0.0
CHO,240,32,76,0.421,15,35,0.429,19,22,0.864,4,29,33,20,3,7,19,15,98,,BOS,240,54,104,0.519,14,41,0.341,9,13,0.692,16,37,53,34,12,1,6,20,131,,2024-04-12,0.0
BOS,240,54,104,0.519,14,41,0.341,9,13,0.692,16,37,53,34,12,1,6,20,131,,CHO,240,32,76,0.421,15,35,0.429,19,22,0.864,4,29,33,20,3,7,19,15,98,,2024-04-12,1.0
IND,240,46,89,0.517,9,32,0.281,19,22,0.864,7,32,39,37,7,2,13,17,120,,CLE,240,50,95,0.526,13,32,0.406,16,23,0.696,11,30,41,28,9,2,9,14,129,,2024-04-12,0.0
CLE,240,50,95,0.526,13,32,0.406,16,23,0.696,11,30,41,28,9,2,9,14,129,,IND,240,46,89,0.517,9,32,0.281,19,22,0.864,7,32,39,37,7,2,13,17,120,,2024-04-12,1.0
BRK,240,41,82,0.5,11,32,0.344,14,19,0.737,16,29,45,22,3,4,12,19,107,,NYK,240,38,83,0.458,14,30,0.467,21,25,0.84,8,23,31,21,10,3,5,15,111,,2024-04-12,0.0
NYK,240,38,83,0.458,14,30,0.467,21,25,0.84,8,23,31,21,10,3,5,15,111,,BRK,240,41,82,0.5,11,32,0.344,14,19,0.737,16,29,45,22,3,4,12,19,107,,2024-04-12,1.0
LAL,240,42,81,0.519,13,37,0.351,26,34,0.765,10,29,39,25,5,6,19,17,123,,MEM,240,43,95,0.453,17,39,0.436,17,21,0.81,16,26,42,19,14,2,13,27,120,,2024-04-12,1.0
MEM,240,43,95,0.453,17,39,0.436,17,21,0.81,16,26,42,19,14,2,13,27,120,,LAL,240,42,81,0.519,13,37,0.351,26,34,0.765,10,29,39,25,5,6,19,17,123,,2024-04-12,0.0
TOR,240,37,77,0.481,10,31,0.323,19,22,0.864,7,34,41,23,1,1,17,21,103,,MIA,240,45,86,0.523,17,41,0.415,18,23,0.783,6,31,37,37,7,2,4,16,125,,2024-04-12,0.0
MIA,240,45,86,0.523,17,41,0.415,18,23,0.783,6,31,37,37,7,2,4,16,125,,TOR,240,37,77,0.481,10,31,0.323,19,22,0.864,7,34,41,23,1,1,17,21,103,,2024-04-12,1.0
ATL,240,40,90,0.444,9,30,0.3,17,25,0.68,9,31,40,23,4,1,14,25,106,,MIN,240,38,79,0.481,10,37,0.27,23,29,0.793,7,37,44,29,8,11,14,22,109,,2024-04-12,0.0
MIN,240,38,79,0.481,10,37,0.27,23,29,0.793,7,37,44,29,8,11,14,22,109,,ATL,240,40,90,0.444,9,30,0.3,17,25,0.68,9,31,40,23,4,1,14,25,106,,2024-04-12,1.0
MIL,240,42,85,0.494,11,30,0.367,12,13,0.923,8,34,42,27,7,3,17,15,107,,OKC,240,47,89,0.528,13,38,0.342,18,20,0.9,8,30,38,29,13,5,10,12,125,,2024-04-12,0.0
OKC,240,47,89,0.528,13,38,0.342,18,20,0.9,8,30,38,29,13,5,10,12,125,,MIL,240,42,85,0.494,11,30,0.367,12,13,0.923,8,34,42,27,7,3,17,15,107,,2024-04-12,1.0
DEN,240,49,97,0.505,13,36,0.361,9,10,0.9,6,27,33,31,9,4,7,19,120,,SAS,240,45,85,0.529,15,33,0.455,16,23,0.696,11,38,49,31,2,4,18,13,121,,2024-04-12,0.0
SAS,240,45,85,0.529,15,33,0.455,16,23,0.696,11,38,49,31,2,4,18,13,121,,DEN,240,49,97,0.505,13,36,0.361,9,10,0.9,6,27,33,31,9,4,7,19,120,,2024-04-12,1.0
DET,240,46,95,0.484,8,31,0.258,7,9,0.778,6,34,40,23,11,7,6,10,107,,DAL,240,36,83,0.434,8,29,0.276,9,12,0.75,9,40,49,20,5,5,20,9,89,,2024-04-12,1.0
